dhv_url,manufacturer,model,size,equipment_class,test_centre,test_date,report_url,match_failure_reason
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=884,NOVA International,X-Act-19,,,,1998-05-26,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=884,model not found: 'X-Act-19' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=916,UP International GmbH,Blues,M,,,1998-05-26,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=916,model not found: 'Blues' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=930,Airwave Gliders Ltd.,Harmony 33,Bi,,,1998-05-26,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=930,model not found: 'Harmony 33' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=863,SynAIRgy GmbH,Session,M,,,1998-05-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=863,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=864,SynAIRgy GmbH,Session,L,,,1998-05-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=864,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=872,SynAIRgy GmbH,Shape,M,,,1998-05-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=872,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=882,SynAIRgy GmbH,Shape,L,,,1998-05-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=882,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=870,Firebird International AG,Monster,Tandem,,,1998-05-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=870,model not found: 'Monster' (mfr: firebird)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=885,NOVA International,X-Act-27,,,,1998-05-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=885,model not found: 'X-Act-27' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=857,NOVA International,X-Act-25,,,,1998-04-17,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=857,model not found: 'X-Act-25' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=858,NOVA International,X-Act-23,,,,1998-04-17,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=858,model not found: 'X-Act-23' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=859,NOVA International,X-Act-21,,,,1998-04-17,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=859,model not found: 'X-Act-21' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=862,Swing Flugsportgeräte GmbH,Astral,S,,,1998-03-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=862,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=856,Swing Flugsportgeräte GmbH,Astral,L,,,1998-03-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=856,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=841,Swing Flugsportgeräte GmbH,Astral,M,,,1998-02-16,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=841,model not found: 'Astral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1479,freeX air sports GmbH,Funiac,L,,,1998-02-10,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1479,model not found: 'Funiac' (mfr: freex)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1480,freeX air sports GmbH,Funiac,M,,,1998-02-10,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1480,model not found: 'Funiac' (mfr: freex)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=843,"PRO-DESIGN, Hofbauer GmbH",Pro Design Relax,34,,,1998-02-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=843,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=797,Edel GmbH,Atlas,S,,,1998-01-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=797,model not found: 'Atlas' (mfr: edel)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=836,"PRO-DESIGN, Hofbauer GmbH",Pro Design Relax,38,,,1998-01-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=836,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=839,"PRO-DESIGN, Hofbauer GmbH",Pro Design Relax 38,S,,,1998-01-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=839,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=844,Flight Design GmbH,B 4 26 VT,Sport,,,1997-12-19,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=844,model not found: 'B 4 26 VT' (mfr: flightdesign)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=838,Delta Fly Hans Madreiter,Finesse,Plus,,,1997-11-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=838,manufacturer not found: 'delta-fly-hans-madreiter'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=832,Skyline Flight Gear GmbH & Co. KG,Advance Omega,4/25,,,1997-11-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=832,model not found: 'Advance Omega' (mfr: skyline)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=830,"PRO-DESIGN, Hofbauer GmbH",Pro Design Relax,36,,,1997-10-29,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=830,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=824,NOVA Vertriebsgesellschaft m.b.H.,Axon,22,,,1997-10-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=824,model not found: 'Axon' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=835,Swing Flugsportgeräte GmbH,Sinus,L,,,1997-10-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=835,model not found: 'Sinus' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=837,UP International GmbH,Cab,,,,1997-10-10,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=837,size not found: '' for Cab
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=801,NOVA Vertriebsgesellschaft m.b.H.,Taxy,,,,1997-10-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=801,size not found: '' for Taxy
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=822,freeX air sports GmbH,Spear,S,,,1997-10-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=822,model not found: 'Spear' (mfr: freex)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=803,freeX air sports GmbH,Spear,L,,,1997-09-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=803,model not found: 'Spear' (mfr: freex)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=818,Skyline Flight Gear GmbH & Co. KG,Advance Omega,4/31,,,1997-09-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=818,model not found: 'Advance Omega' (mfr: skyline)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=823,SynAIRgy GmbH,Tension,S,,,1997-09-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=823,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=831,Skyline Flight Gear GmbH & Co. KG,Advance Omega 4/31,S,,,1997-09-25,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=831,model not found: 'Advance Omega 4/31' (mfr: skyline)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=817,Swing Flugsportgeräte GmbH,Sinus,M,,,1997-09-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=817,model not found: 'Sinus' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=826,Skyline Flight Gear GmbH & Co. KG,Advance Omega 4/28,S,,,1997-09-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=826,model not found: 'Advance Omega 4/28' (mfr: skyline)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=795,Skyline Flight Gear GmbH & Co. KG,Advance Omega,4/28,,,1997-08-26,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=795,model not found: 'Advance Omega' (mfr: skyline)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=821,Fly market Flugsport-Zubehör GmbH                  ...,Saga,M,,,1997-08-14,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=821,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=829,Fly market Flugsport-Zubehör GmbH                  ...,Bigfoot,,,,1997-08-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=829,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=805,SynAIRgy GmbH,Tension,M,,,1997-08-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=805,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=804,SynAIRgy GmbH,Tension,L,,,1997-08-04,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=804,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=796,Airwave Gliders Ltd.,Fusion,S,,,1997-07-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=796,model not found: 'Fusion' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=816,Airwave Gliders Ltd.,Fusion,XL,,,1997-07-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=816,model not found: 'Fusion' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=806,UP International GmbH,Vision Classic,S,,,1997-07-09,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=806,model not found: 'Vision Classic' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=820,NOVA Vertriebsgesellschaft m.b.H.,Axon,24,,,1997-07-04,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=820,model not found: 'Axon' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=767,Airwave Gliders Ltd.,Fusion,L,,,1997-06-30,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=767,model not found: 'Fusion' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=768,Airwave Gliders Ltd.,Fusion,M,,,1997-06-30,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=768,model not found: 'Fusion' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=775,Edel GmbH,Atlas,XL,,,1997-06-30,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=775,model not found: 'Atlas' (mfr: edel)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=777,Flight Design GmbH,B 4 30,VT,,,1997-06-30,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=777,model not found: 'B 4 30' (mfr: flightdesign)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=793,UP International GmbH,Vision Classic,L,,,1997-06-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=793,model not found: 'Vision Classic' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=794,UP International GmbH,Vision Classic,M,,,1997-06-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=794,model not found: 'Vision Classic' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=773,Edel GmbH,Atlas,L,,,1997-06-04,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=773,model not found: 'Atlas' (mfr: edel)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=774,Edel GmbH,Atlas,M,,,1997-06-04,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=774,model not found: 'Atlas' (mfr: edel)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=789,freeX air sports GmbH,Spear,M,,,1997-06-02,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=789,model not found: 'Spear' (mfr: freex)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=780,UP International GmbH,Escape,S,,,1997-04-23,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=780,model not found: 'Escape' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=781,SynAIRgy GmbH,Fat,Willie,,,1997-04-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=781,manufacturer not found: 'synairgy-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=764,Flight Design GmbH,A 6 /,30,,,1997-04-01,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=764,model not found: 'A 6 /' (mfr: flightdesign)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=776,Flight Design GmbH,B 4 26,VT,,,1997-04-01,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=776,model not found: 'B 4 26' (mfr: flightdesign)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=765,Flight Design GmbH,A 6,/26,,,1997-03-19,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=765,model not found: 'A 6' (mfr: flightdesign)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=766,Skyline Flight Gear GmbH & Co. KG,Advance,Bi-Beta,,,1997-03-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=766,model not found: 'Advance' (mfr: skyline)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1241,"PRO-DESIGN, Hofbauer GmbH",Compact,31,,,1997-02-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1241,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1242,"PRO-DESIGN, Hofbauer GmbH",Compact,33,,,1997-02-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1242,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1243,"PRO-DESIGN, Hofbauer GmbH",Compact 35,D,,,1997-02-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1243,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1244,"PRO-DESIGN, Hofbauer GmbH",Compact 35,S,,,1997-02-18,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1244,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=779,UP International GmbH,Escape,M,,,1997-02-13,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=779,model not found: 'Escape' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=778,UP International GmbH,Escape,L,,,1997-01-21,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=778,model not found: 'Escape' (mfr: up)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=788,freeX air sports GmbH,Spark,S,,,1997-01-21,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=788,model not found: 'Spark' (mfr: freex)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=786,NOVA Vertriebsgesellschaft m.b.H.,Axon,28,,,1996-12-12,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=786,model not found: 'Axon' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=984,ADVANCE Thun AG,Epsilon 2/25,S,,,1996-11-22,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=984,model not found: 'Epsilon 2/25' (mfr: advance)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=785,NOVA Vertriebsgesellschaft m.b.H.,Axon,26,,,1996-11-20,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=785,model not found: 'Axon' (mfr: nova)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=771,Airwave Gliders Ltd.,Alto,27,,,1996-11-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=771,model not found: 'Alto' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=772,Airwave Gliders Ltd.,Alto,30,,,1996-11-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=772,model not found: 'Alto' (mfr: airwave)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=787,"PRO-DESIGN, Hofbauer GmbH",Pro-Feel,33,,,1996-11-07,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=787,manufacturer not found: 'pro-design-hofbauer-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=983,ADVANCE Thun AG,Epsilon,2/25,,,1996-10-16,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=983,model not found: 'Epsilon' (mfr: advance)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1996,Ailes de K,Quartz,L,,,1996-10-16,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1996,manufacturer not found: 'ailes-de-k'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2093,"Edel Korea, HISPO Co.Ltd",Sector,L,,,1996-10-16,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2093,model not found: 'Sector' (mfr: edel)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2094,"Edel Korea, HISPO Co.Ltd",Sector,M,,,1996-10-16,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2094,model not found: 'Sector' (mfr: edel)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2357,Comet Sportartikel GmbH & Co KG,Voyager,14,,,1996-09-26,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2357,model not found: 'Voyager' (mfr: comet)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1006,Fly market Flugsport-Zubehör GmbH                  ...,Aerologic,55,,,1996-09-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1006,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1134,Fly market Flugsport-Zubehör GmbH                  ...,Bliss,Large,,,1996-09-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1134,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1513,Fly market Flugsport-Zubehör GmbH                  ...,Grafity,Large,,,1996-09-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1513,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1792,Swing Flugsportgeräte GmbH,Mistral,24,,,1996-09-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1792,model not found: 'Mistral' (mfr: swing)
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1997,Ailes de K,Quartz,M,,,1996-09-05,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1997,manufacturer not found: 'ailes-de-k'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1004,Fly market Flugsport-Zubehör GmbH                  ...,Aerologic,47,,,1996-09-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1004,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1005,Fly market Flugsport-Zubehör GmbH                  ...,Aerologic,51,,,1996-09-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1005,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1135,Fly market Flugsport-Zubehör GmbH                  ...,Bliss,Medium,,,1996-09-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1135,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1514,Fly market Flugsport-Zubehör GmbH                  ...,Grafity,Medium,,,1996-09-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1514,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1729,Fly market Flugsport-Zubehör GmbH                  ...,Magic Cloud,24,,,1996-09-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1729,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1730,Fly market Flugsport-Zubehör GmbH                  ...,Magic Cloud,27,,,1996-09-03,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=1730,manufacturer not found: 'fly-market-flugsport-zubehör-gmbh'
https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2163,UP International GmbH,Soul,S,,,1996-08-28,https://service.dhv.de/db1/technicdatareport2.php?lang=EN&equptype=2&templatesetid=-1&idtype=2163,model not found: 'Soul' (mfr: up)
